id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
#meta +id,#meta +code,#loc +airport +type,#loc +airport +name,#geo +lat,#geo +lon,#geo +elevation +ft,#region +continent +code,#country +name,#country +code +iso2,#adm1 +name,#adm1 +code +iso,#adm1 +code +local,#loc +municipality +name,#status +scheduled,#loc +airport +code +gps,#loc +airport +code +iata,#loc +airport +code +local,#meta +url +airport,#meta +url +wikipedia,#meta +keywords,#meta +score,#date +updated
317735,YAQ,seaplane_base,Maple Bay Seaplane Base,48.8167,-123.6084,0,NA,Canada,CA,British Columbia,CA-BC,BC,Maple Bay,0,,YAQ,,,,,0,2016-04-27T02:02:36+00:00
320623,CA-0648,closed,Mary's Harbour Water Aerodrome,52.312,-55.827,0,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Mary's Harbour,0,,,,,,"CG5, CG5",0,2016-10-02T20:22:51+00:00
39870,CA-0224,closed,Maryfield Airport,49.833333,-101.51666,1888,NA,Canada,CA,Saskatchewan,CA-SK,SK,Maryfield,0,,,,,,"JQ8, JQ8",0,2019-05-12T13:27:01+00:00
320523,CA-0627,closed,Matagami Heliport,49.7534,-77.6626,860,NA,Canada,CA,Quebec,CA-QC,QC,Matagami,0,,,,,,CTM6,0,2016-09-25T22:45:29+00:00
320594,CA-0636,heliport,Active Pass Lighthouse Heliport,48.8734,-123.2914,24,NA,Canada,CA,British Columbia,CA-BC,BC,Mayne Island,0,,,AB2,,,,0,2016-10-01T01:00:22+00:00
321893,CMK2,seaplane_base,McKellar (Manitouwabing) Seaplane Base,45.501796,-79.917757,800,NA,Canada,CA,Ontario,CA-ON,ON,McKellar,0,CMK2,,CMK2,,https://en.wikipedia.org/wiki/McKellar_(Manitouwabing)_Water_Aerodrome,,0,2017-01-20T09:11:14+00:00
39980,CA-0334,closed,Sherard Bay Airport,76.083463,-108.452985,,NA,Canada,CA,Nunavut,CA-NU,NU,Melville Island,0,,,,,,,0,2021-10-30T01:36:38+00:00
355516,CA-0795,heliport,Metlakatla Heliport,54.336063,-130.442047,9,NA,Canada,CA,British Columbia,CA-BC,BC,Metlakatla,0,,,,,,,0,2022-07-08T14:22:20+00:00
39875,CA-0229,closed,Middle Stewiacke Airport,45.221617,-63.150118,52,NA,Canada,CA,Nova Scotia,CA-NS,NS,Middle Stewiacke,0,,,,,,"CB2, CCB2",0,2021-05-20T23:24:42+00:00
320518,CA-0623,closed,Miguasha Airport,48.0758,-66.282,110,NA,Canada,CA,Quebec,CA-QC,QC,Miguasha,0,,,,,,"SM2, SM2",0,2016-09-25T19:05:07+00:00
321898,CMB6,seaplane_base,Lake Muskoka East (Milford Bay) Seaplane Base,45.074922,-79.480289,739,NA,Canada,CA,Ontario,CA-ON,ON,Milford Bay,0,CMB6,,CMB6,,,,0,2017-01-20T11:18:53+00:00
40003,CA-0357,closed,Stave Lake Airport,49.467727,-122.225691,352,NA,Canada,CA,British Columbia,CA-BC,BC,Mission,0,,,,,,"BG5, BG5",0,2016-09-22T20:50:32+00:00
298658,CA-0487,closed,Long Branch Aerodrome,43.57297586,-79.55341816,,NA,Canada,CA,Ontario,CA-ON,ON,Mississauga,0,,,,,https://en.wikipedia.org/wiki/Long_Branch_Aerodrome,,0,2011-06-20T12:51:08+00:00
320418,CHP3,heliport,Mont-Tremblant/Heliport P3,46.1953,-74.571201,816,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Tremblant,0,CHP3,,CHP3,,,,0,2016-09-21T07:02:06+00:00
321889,CMT2,seaplane_base,Mont-Tremblant (Lac Maskinongé) Seaplane Base,46.087825,-74.608452,790,NA,Canada,CA,Quebec,CA-QC,QC,Mont-Tremblant,0,CMT2,,CMT2,,,,0,2017-01-19T23:20:27+00:00
298390,CPZ6,heliport,Montreal / Point Zero Helipad,45.529803,-73.657787,152,NA,Canada,CA,Quebec,CA-QC,QC,Montreal,0,CPZ6,,CPZ6,,,PZ6,0,2016-10-06T17:43:38+00:00
320377,CHS5,heliport,Heliport Senneville,45.4428,-73.9605,94,NA,Canada,CA,Quebec,CA-QC,QC,Montréal,0,CHS5,,CHS5,,,,0,2016-09-19T22:45:52+00:00
320795,CVP2,seaplane_base,Île Sainte-Hélène Water Airport,45.5212,-73.5394,23,NA,Canada,CA,Quebec,CA-QC,QC,Montréal,0,CVP2,,CVP2,http://www.cvp2.org/,https://en.wikipedia.org/wiki/Montr%C3%A9al/%C3%8Ele_Sainte-H%C3%A9l%C3%A8ne_Water_Airport,Hydro-Aéroport Montréal Centre-Ville,0,2016-10-14T09:18:46+00:00
320378,CEH8,heliport,Évasion Hélicoptère Heliport,45.6406,-73.642702,95,NA,Canada,CA,Quebec,CA-QC,QC,Montréal/Laval,0,CEH8,,CEH8,,,,0,2016-09-19T23:19:07+00:00
42751,CA-0205,closed,Moose Jaw Westair - Old Airport,50.43299866,-105.5419998,1900,NA,Canada,CA,Saskatchewan,CA-SK,SK,Moose Jaw,0,,,,,,,0,2009-01-03T17:05:54+00:00
353842,CWH6,heliport,Dr. F. H. Wigmore Hospital Heliport,50.419983,-105.525591,1879,NA,Canada,CA,Saskatchewan,CA-SK,SK,Moose Jaw,0,CWH6,,CWH6,,,,0,2022-04-01T02:49:37+00:00
39892,CA-0246,closed,Aquila Field Airport,44.16669846,-79.36669922,,NA,Canada,CA,Ontario,CA-ON,ON,Mount Albert,0,,,,,,,0,2008-07-22T22:22:55+00:00
320659,CA-0650,closed,Mount Lake Water Aerodrome,49.803502,-89.252,1024,NA,Canada,CA,Ontario,CA-ON,ON,Mount Lake,0,,,,,,"ND7, ND7",0,2016-10-06T18:18:39+00:00
42748,CA-0200,heliport,Manic 5 Heliport,50.66110611,-68.74042511,,NA,Canada,CA,Quebec,CA-QC,QC,MRC Manicouagan,0,,,,,,,0,2008-12-20T22:45:16+00:00
39683,CA-0037,closed,Bear River Airport,64.817401,-134.264431,,NA,Canada,CA,Yukon,CA-YT,YT,Nacho Nyak Dun First Nation,0,,,,,,,0,2021-05-06T19:07:40+00:00
314210,CA-0542,closed,Nakusp Water Aerodrome,50.234,-117.8,1448,NA,Canada,CA,British Columbia,CA-BC,BC,Nakusp,0,,,,,,"AB8, AB8",0,2015-04-01T23:52:25+00:00
332195,ZNU,seaplane_base,Namu Water Aerodrome,51.862825,-127.869357,0,NA,Canada,CA,British Columbia,CA-BC,BC,Namu,0,,ZNU,,,,,0,2019-09-13T01:56:19+00:00
320432,CDH5,heliport,Nanaimo Harbour Heliport,49.16084,-123.923205,12,NA,Canada,CA,British Columbia,CA-BC,BC,Nanaimo,0,CDH5,,CDH5,,,,0,2021-11-11T10:22:22+00:00
342377,CA-0733,heliport,Nanisivik Naval Facility Heliport,73.06957,-84.55432,,NA,Canada,CA,Nunavut,CA-NU,NU,Nanisivik,0,,,,,,,0,2021-03-25T17:52:28+00:00
39902,CA-0256,closed,Nanook Airport,57.123495,-91.667374,10,NA,Canada,CA,Manitoba,CA-MB,MB,Nanook,0,,,,,,,0,2021-03-30T14:57:03+00:00
39903,CA-0257,closed,Nanton (Green Farms) Airport,50.383335,-113.666664,3363,NA,Canada,CA,Alberta,CA-AB,AB,Nanton,0,,,,,,,0,2021-04-20T15:30:25+00:00
320433,CNM6,heliport,Naramata Heliport,49.6029,-119.578501,1856,NA,Canada,CA,British Columbia,CA-BC,BC,Naramata,0,CNM6,,CNM6,,,,0,2016-09-22T21:49:23+00:00
39757,CA-0111,closed,Davis Inlet Airport,55.898706,-60.912752,26,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Natuashish,0,,,,,,"CCB4, YDI",0,2022-08-16T10:33:50+00:00
320434,CHT4,heliport,Nelson (High Terrain Helicopters) Heliport,49.486702,-117.327201,1950,NA,Canada,CA,British Columbia,CA-BC,BC,Nelson,0,CHT4,,CHT4,http://highterrainhelicopters.com/,,,0,2017-01-09T19:37:44+00:00
342503,CA-0734,closed,Netley Field,50.36742,-96.99156,741,NA,Canada,CA,Manitoba,CA-MB,MB,Netley,0,,,,,,Service Flying Training School No. 18 Relief Landing Field,0,2021-03-30T14:19:46+00:00
320435,CND7,heliport,Slocan Community Hospital Helipad,49.9841,-117.3744,1769,NA,Canada,CA,British Columbia,CA-BC,BC,New Denver,0,CND7,,CND7,,,,0,2016-09-22T22:20:35+00:00
325568,CA-0701,closed,New Richmond Airport,48.175468,-65.894721,44,NA,Canada,CA,Quebec,CA-QC,QC,New Richmond,0,,,,,,,0,2017-11-22T00:26:55+00:00
39904,CA-0258,closed,New Zealand Airport,46.402681,-62.317822,,NA,Canada,CA,Prince Edward Island,CA-PE,PE,New Zealand,0,,,,,,,0,2022-09-19T16:55:54+00:00
320437,CNG8,heliport,Greater Niagara General Hospital Heliport,43.105803,-79.0919,640,NA,Canada,CA,Ontario,CA-ON,ON,Niagara Falls,0,CNG8,,CNG8,,,,0,2016-09-23T00:36:42+00:00
39905,CA-0259,closed,Nicholson Peninsula DEW Line Station,69.94856,-128.896072,,NA,Canada,CA,Northwest Territories,CA-NT,NT,Nicholson Peninsula,0,,,,,,"YUC, CYUC",0,2022-01-27T16:15:04+00:00
314200,CA-0541,closed,Nimpkish Water Aerodrome,50.33,-126.93,82,NA,Canada,CA,British Columbia,CA-BC,BC,Nimpkish,0,,,,,,"AE8, CAE8",0,2022-07-07T14:06:13+00:00
39909,CA-0263,closed,Nokomis Airport,51.6,-104.9383,1730,NA,Canada,CA,Saskatchewan,CA-SK,SK,Nokomis,0,,,,,,"KA2, KA2",0,2022-07-07T11:51:48+00:00
300065,ceg6,heliport,Nordegg / Ahlstrom Heliport,52.49366,-116.084103,4411,NA,Canada,CA,Alberta,CA-AB,AB,Nordegg,0,CEG6,,,,,,0,2021-02-18T17:31:33+00:00
298384,CNB3,heliport,North Bay Regional Health Centre Helipad,46.334854,-79.495869,715,NA,Canada,CA,Ontario,CA-ON,ON,North Bay,0,CNB3,,CNB3,,,,0,2016-10-06T18:41:20+00:00
320327,CA-0606,closed,Flagg Cove Water Aerodrome,44.761,-66.753,0,NA,Canada,CA,New Brunswick,CA-NB,NB,North Head,0,,,,,,"CH5, CH5",0,2016-09-16T20:43:49+00:00
347517,CA-0755,closed,North West River Airstrip,53.526827,-60.137701,40,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,North West River,0,,,,,,,0,2021-09-05T12:53:14+00:00
40051,CA-0405,closed,Nudluardjk Lake / West Baffin DEW Line Station,68.610044,-73.242081,,NA,Canada,CA,Nunavut,CA-NU,NU,Nudluardjk Lake,0,,,,,,,0,2022-01-27T16:41:43+00:00
320453,CTM9,heliport,New Oakville Trafalgar Memorial Hospital Heliport,43.449102,-79.763801,531,NA,Canada,CA,Ontario,CA-ON,ON,Oakville,0,CTM9,,CTM9,https://www.haltonhealthcare.on.ca/new-oakville-hospital.html,,,0,2016-09-23T13:36:39+00:00
334397,CA-0671,closed,Ocean Pond Water Aerodrome,47.416,-53.4245,233,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Ocean Pond,0,,,,,,"CJ5, CJ5",0,2020-06-14T18:48:04+00:00
347480,CA-0752,heliport,Offer Wadham Lighthouse Helipad,49.59359,-53.76305,36,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Offer Wadham Island,0,,,,,,,0,2021-09-03T17:04:32+00:00
39916,CA-0270,closed,Orangeville Airport,43.900002,-80.016671,1488,NA,Canada,CA,Ontario,CA-ON,ON,Orangeville,0,,,,,,"NH4, NH4",0,2016-09-25T12:24:37+00:00
320457,CHW2,heliport,Orangeville/Headwaters Healthcare Centre Heliport,43.919901,-80.0754,1520,NA,Canada,CA,Ontario,CA-ON,ON,Orangeville,0,CHW2,,CHW2,,,,0,2017-01-09T19:21:15+00:00
505415,CA-0833,closed,Pakowki Lake West Airport,49.35278,-111.0627,2848,NA,Canada,CA,Alberta,CA-AB,AB,Orion,0,,,,,,,0,2022-12-13T09:53:25+00:00
320460,CWH4,heliport,Winchester District Memorial Hospital Heliport,45.088,-75.3549,256,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,0,CWH4,,CWH4,,https://en.wikipedia.org/wiki/Winchester_District_Memorial_Hospital,,0,2016-09-23T22:36:24+00:00
350793,CQH2,heliport,Ottawa / Questral Helicopters Heliport,45.29917,-75.5,280,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,0,CQH2,,,https://www.questralhelicopters.com/,https://en.wikipedia.org/wiki/List_of_airports_in_the_Ottawa_area,,0,2021-12-18T13:15:08+00:00
350794,CA-0666,heliport,Ottawa / Questral Helicopters Heliport,45.29917,-75.5,280,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,0,,,CQH2,https://www.questralhelicopters.com/,https://en.wikipedia.org/wiki/List_of_airports_in_the_Ottawa_area,,0,2022-04-06T09:42:15+00:00
356284,CTP2,closed,Hull/Quebec Police Heliport,45.466877,-75.741586,180,NA,Canada,CA,Quebec,CA-QC,QC,Ottawa-Gatineau(Hull),0,,,,,,"CTP2, CTP2",0,2022-08-21T18:24:16+00:00
505346,CA-0824,closed,Oyen North Airport Number 1,51.47662,-110.45435,2497,NA,Canada,CA,Alberta,CA-AB,AB,Oyen,0,,,,,,,0,2022-12-08T14:40:11+00:00
505349,CA-0826,closed,Oyen North Airport Number 3,51.49963,-110.41806,2411,NA,Canada,CA,Alberta,CA-AB,AB,Oyen,0,,,,,,,0,2022-12-08T14:44:31+00:00
320785,CRL8,seaplane_base,Roberts Lake Seaplane Base,45.249602,-79.8258,813,NA,Canada,CA,Ontario,CA-ON,ON,Parry Sound,0,CRL8,,CRL8,,https://en.wikipedia.org/wiki/Parry_Sound_(Roberts_Lake)_Water_Aerodrome,,0,2016-10-13T22:19:50+00:00
39922,CA-0276,closed,Parson Airport,51.083332,-116.633331,,NA,Canada,CA,British Columbia,CA-BC,BC,Parson,0,,,,,,"BW4, BW4",0,2022-07-07T20:41:06+00:00
321884,CPD5,seaplane_base,Paudash Lake Seaplane Base,44.959206,-78.036835,1126,NA,Canada,CA,Ontario,CA-ON,ON,Paudash,0,CPD5,,CPD5,,https://en.wikipedia.org/wiki/Paudash_(Paudash_Lake)_Water_Aerodrome,,0,2017-01-19T02:53:26+00:00
39924,CA-0278,closed,Three Creeks Airport,56.41669846,-116.8830032,,NA,Canada,CA,Alberta,CA-AB,AB,Peace River,0,,,,,,,0,2008-07-22T22:24:22+00:00
39926,CA-0280,closed,RCAF Station Pearce,49.835088,-113.241332,3110,NA,Canada,CA,Alberta,CA-AB,AB,Pearce,0,,,,,https://en.wikipedia.org/wiki/RCAF_Station_Pearce,"BCATP, RCAF",0,2021-11-14T18:31:18+00:00
39925,CA-0279,closed,Pearce Point DEW Line Station,69.806649,-122.666645,,NA,Canada,CA,Northwest Territories,CA-NT,NT,Pearce Point,0,,,,,,,0,2022-01-27T16:16:09+00:00
320470,CPD7,closed,Devon Camp Airport,59.3186,-120.2769,1510,NA,Canada,CA,British Columbia,CA-BC,BC,Peggo,0,,,,,https://en.wikipedia.org/wiki/Peggo_Devon_Canada_Aerodrome,"CPD7, CPD7, CPD7",0,2016-09-24T05:27:48+00:00
39927,CA-0281,closed,Pelly Bay (DEW Site) Airport,68.438,-89.602,305,NA,Canada,CA,Nunavut,CA-NU,NU,Pelly Bay,0,,,,,,"YUF, CYUF",0,2015-10-10T12:38:27+00:00
505371,CA-0831,closed,Pendant d'Orielle Airport,49.20703,-110.87489,2943,NA,Canada,CA,Alberta,CA-AB,AB,Pendant d'Oreille,0,,,,,,,0,2022-12-09T15:57:10+00:00
505416,CA-0834,closed,Pakowki Lake South Airport,49.20549,-111.03349,2992,NA,Canada,CA,Alberta,CA-AB,AB,Pendant d'Oreille,0,,,,,,,0,2022-12-13T09:55:45+00:00
320883,CA-0667,closed,Pincher Creek/Cooks Aerodrome,49.5163,-113.937,3725,NA,Canada,CA,Alberta,CA-AB,AB,Pincher Creek,0,,,,,,,0,2016-10-22T10:55:02+00:00
320466,CA-0618,closed,Pinchgut Lake Water Aerodrome,48.817,-57.990001,614,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Pinchgut Lake,0,,,,,,"CK5, CK5",0,2016-09-24T05:02:02+00:00
39933,CA-0287,closed,Pineimuta Municipal Airport,51.670727,-98.740325,855,NA,Canada,CA,Manitoba,CA-MB,MB,Pineimuta,0,,,,,,"JA2, JA2",0,2016-09-25T16:06:47+00:00
320698,CA-0657,closed,Pointe-au-Chêne Water Aerodrome,45.640002,-74.75,118,NA,Canada,CA,Quebec,CA-QC,QC,Pointe-au-Chêne,0,,,,,,"TF2, TF2",0,2016-10-07T22:00:25+00:00
46491,CPC7,seaplane_base,Pontiac Airpark Water Aerodrome,45.523611,-76.170833,190,NA,Canada,CA,Quebec,CA-QC,QC,Pontiac,0,CPC7,,CPC7,,https://en.wikipedia.org/wiki/Pontiac_Airpark_Water_Aerodrome,,0,2010-07-23T18:25:36+00:00
39937,CA-0291,closed,Port Albert Airfield,43.884779,-81.698027,696,NA,Canada,CA,Ontario,CA-ON,ON,Port Albert,0,,,,,,,0,2022-07-12T11:48:06+00:00
353947,CFA2,heliport,Fig Air Heliport,45.128,-79.5378,748,NA,Canada,CA,Ontario,CA-ON,ON,Port Carling,0,CFA2,,CFA2,,,,0,2022-04-10T01:12:33+00:00
320660,CA-0651,closed,Northumberland Health Care Centre Helipap,43.9667,-78.286901,376,NA,Canada,CA,Ontario,CA-ON,ON,Port Hope,0,,,,,,"NB3, NB3",0,2016-10-06T18:47:15+00:00
349099,CA-0766,seaplane_base,Saltery Bay Seaplane Base,49.78122,-124.17746,,NA,Canada,CA,British Columbia,CA-BC,BC,Powell River,0,,,,,,,0,2021-10-22T18:06:33+00:00
39942,CA-0296,closed,Kencor Airport,50.91669846,-114.2669983,,NA,Canada,CA,Alberta,CA-AB,AB,Priddis,0,,,,,,,0,2008-07-22T22:25:00+00:00
46536,CAL6,heliport,Prince Albert (Fire Centre) Heliport,53.228574,-105.755736,1476,NA,Canada,CA,Saskatchewan,CA-SK,SK,Prince Albert,0,CAL6,,CAL6,,,,0,2016-09-24T14:21:39+00:00
46503,CA-0433,heliport,Picton (Prince Edward County Hospital) Heliport,44.016353,-77.138047,353,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,CPE7,,CPE7,,,picton,0,2016-09-24T06:32:40+00:00
46507,CA-0437,closed,White's Airstrip,43.94594402,-77.24420786,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:25:25+00:00
46508,CA-0438,closed,Scott's Airstrip,43.87351946,-77.15874195,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:22:05+00:00
46520,CA-0439,closed,Wellington Airstrip,43.96376997,-77.31192827,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:26:09+00:00
46521,CA-0440,closed,Point Petre Helipad,43.843244,-77.144757,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,"CWQP, CWQP, CWQP",0,2021-10-31T04:32:46+00:00
299561,CA-0501,closed,Don's Airstrip,43.98605261,-77.1874094,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:24:21+00:00
309924,CA-0529,heliport,Prince Edward O.P.P. Helipad,43.99523038,-77.18827575,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T10:49:28+00:00
309926,CA-0530,seaplane_base,Hallowell Mills Cove Seaplane Base,44.03355479,-77.13638306,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:02:31+00:00
309927,CA-0531,heliport,Clapp Farm Heliport,43.90932343,-77.07905084,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:16:53+00:00
309928,CA-0532,closed,Clapp Farm Airfield,43.91095626,-77.08138704,,NA,Canada,CA,Ontario,CA-ON,ON,Prince Edward County,0,,,,,,,0,2013-11-10T11:21:09+00:00
314912,CA-0548,closed,North Cariboo Air Park,54.0080986,-123.0230026,2500,NA,Canada,CA,British Columbia,CA-BC,BC,Prince George,0,,,,,https://en.wikipedia.org/wiki/Prince_George_(North_Cariboo_Air_Park)_Airport,"BW8, CBW8",0,2015-07-03T10:33:17+00:00
39891,CA-0245,closed,Mould Bay Airport,76.2392,-119.3216,30,NA,Canada,CA,Northwest Territories,CA-NT,NT,Prince Patrick Is.,0,,,,,,"YMD, YMD, YMD",0,2013-04-23T01:20:03+00:00
39944,CA-0298,closed,Princess Airport,50.685471,-111.531353,,NA,Canada,CA,Alberta,CA-AB,AB,Princess,0,,,,,,,0,2021-02-26T15:14:42+00:00
320885,CA-0669,closed,Purple Springs Airport,49.6877,-111.875202,2870,NA,Canada,CA,Alberta,CA-AB,AB,Purple Springs,0,,,,,,"FD6, FD6",0,2016-10-22T11:57:26+00:00
351993,CA-0779,closed,Hat Island DEW Line Station,68.308304,-100.063132,,NA,Canada,CA,Nunavut,CA-NU,NU,Putulik,0,,,,,,,0,2022-01-27T16:20:18+00:00
39820,CA-0174,closed,Jenny Lind Island DEW Line Station,68.6568,-101.735,28,NA,Canada,CA,Nunavut,CA-NU,NU,Qikiqtaryuaq,0,,,,,,"YUQ, CYUQ",0,2022-01-27T16:19:56+00:00
317768,YQJ,seaplane_base,April Point Seaplane Base,50.065,-125.235,,NA,Canada,CA,British Columbia,CA-BC,BC,Quadra Island,0,,YQJ,,,,,0,2016-04-29T21:05:05+00:00
320694,CA-0655,closed,Quebec/Sûreté Heliport,46.834,-71.2841,66,NA,Canada,CA,Quebec,CA-QC,QC,Quebec City,0,,,,,,"SQ2, CSQ2",0,2016-10-07T19:21:46+00:00
39949,CA-0303,closed,Mobil 1128 Airport,58.4912262,-118.9195328,,NA,Canada,CA,Alberta,CA-AB,AB,Rainbow Lake,0,,,,,,,0,2008-07-22T22:25:50+00:00
429975,CA-0806,heliport,Ramea Heliport,47.52803,-57.38977,,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Ramea,0,,,,,,,0,2022-09-19T16:58:27+00:00
320519,CA-0624,closed,Lac Pontbriand Water Aerodrome,46.051003,-73.78,505,NA,Canada,CA,Quebec,CA-QC,QC,Rawdon,0,,,,,,"SL8, SL8",0,2016-09-25T19:37:09+00:00
325128,CA-0689,closed,Red Bay Water Aerodrome,51.725117,-56.440726,0,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Red Bay,0,,,,,,"CP5, CP5",0,2017-10-07T14:57:13+00:00
320493,CAD2,heliport,Allan Dale Residence Heliport,52.2699,-113.6974,3248,NA,Canada,CA,Alberta,CA-AB,AB,Red Deer,0,CAD2,,CAD2,,,,0,2016-09-24T17:53:01+00:00
320494,CAD3,heliport,Allan Dale Trailers & RV Heliport,52.308801,-113.8633,2930,NA,Canada,CA,Alberta,CA-AB,AB,Red Deer,0,CAD3,,CAD3,,,,0,2016-09-24T18:08:12+00:00
320498,CRW8,heliport,Redwater Health Centre Heliport,53.9498,-113.1271,2090,NA,Canada,CA,Alberta,CA-AB,AB,Redwater,0,CRW8,,CRW8,http://www.albertahealthservices.ca/lnfo/facility.aspx?id=8928,https://en.wikipedia.org/wiki/Redwater_Health_Centre,,0,2016-09-24T20:36:09+00:00
320661,CRQ2,heliport,Regina General Hospital Helipad,50.444008,-104.601327,1981,NA,Canada,CA,Saskatchewan,CA-SK,SK,Regina,0,CRQ2,,CRQ2,,,,0,2016-10-06T19:28:16+00:00
39967,CA-0321,closed,Réservoir Gouin (Pourvoirie Oasis) Airport,48.466667,-74.666664,1329,NA,Canada,CA,Quebec,CA-QC,QC,Réservoir Gouin,0,,,,,,"TL3, TL3",0,2022-07-07T23:39:12+00:00
320619,CA-0646,closed,Selkirk Mountain Heliport,51.010905,-118.209501,1559,NA,Canada,CA,British Columbia,CA-BC,BC,Revelstoke,0,,,,,,"BR9, CBR9",0,2016-10-02T09:43:42+00:00
339545,CA-0724,heliport,Canadian Coast Guard Base Sea Island Heliport,49.181066,-123.184119,,NA,Canada,CA,British Columbia,CA-BC,BC,Richmond,0,,,,,,,0,2021-01-14T11:15:14+00:00
352855,CA-0781,closed,Howard Airport,42.444,-81.92843,653,NA,Canada,CA,Ontario,CA-ON,ON,Ridgetown,0,,,,,,,0,2022-02-18T15:44:04+00:00
39881,CA-0235,closed,Mile 36 Airport,50.583332,-66.033333,,NA,Canada,CA,Quebec,CA-QC,QC,Rivière-Nipissis,0,,,,,,,0,2020-12-23T09:46:19+00:00
39960,CA-0314,closed,Rivière-Ouelle Airport,47.445332,-69.979134,44,NA,Canada,CA,Quebec,CA-QC,QC,Rivière-Ouelle,0,,,,,,"SX4, SX4",0,2020-12-23T10:13:23+00:00
320516,CAS8,seaplane_base,Roberval (Air Saguenay) Water Aerodrome,48.526,-72.22,321,NA,Canada,CA,Quebec,CA-QC,QC,Roberval,0,CAS8,,CAS8,,https://en.wikipedia.org/wiki/Roberval_(Air_Saguenay)_Water_Aerodrome,"SM9, Lac Saint-Jean",0,2016-09-25T14:49:35+00:00
39961,CA-0315,closed,Rodney Airport,42.579731,-81.684705,688,NA,Canada,CA,Ontario,CA-ON,ON,Rodney,0,,,,,,"PB8, PB8",0,2021-10-22T16:57:09+00:00
39963,CA-0317,closed,Ross Point DEW Line Station,68.599158,-111.125505,,NA,Canada,CA,Nunavut,CA-NU,NU,Ross Point,0,,,,,,,0,2022-01-27T16:18:40+00:00
39965,CA-0319,closed,Rowley Island DEW Line Station,69.063868,-79.087402,,NA,Canada,CA,Nunavut,CA-NU,NU,Rowley Island,0,,,,,,,0,2022-01-27T16:33:44+00:00
320668,CSG9,heliport,Sagard Heliport,47.990844,-70.0774864,795,NA,Canada,CA,Quebec,CA-QC,QC,Sagard,0,CSG9,,CSG9,,,,0,2016-10-06T22:23:49+00:00
320783,CSA8,seaplane_base,Saguenay (Harvey) Water Aerodrome,48.44,-71.13,0,NA,Canada,CA,Quebec,CA-QC,QC,Saguenay,0,CSA8,,CSA8,,,,0,2016-10-13T19:46:04+00:00
320784,CSA5,seaplane_base,St-Charles-de-Bourget Water Aerodrome,48.509103,-71.4632,227,NA,Canada,CA,Quebec,CA-QC,QC,Saguenay,0,CSA5,,CSA5,,,,0,2016-10-13T21:21:18+00:00
429978,CA-0809,closed,Saint Georges Airstrip,48.449514,-58.426366,,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Saint Georges,0,,,,,,,0,2022-09-19T17:03:42+00:00
330620,CA-0711,closed,Saint Germain Airport,45.849246,-72.572003,298,NA,Canada,CA,Quebec,CA-QC,QC,Saint Germain,0,,,,,,"ST4, ST4",0,2019-02-22T17:58:13+00:00
333722,CA-0572,closed,Lac Mandeville Water Aerodrome,46.3708,-73.3247,489,NA,Canada,CA,Quebec,CA-QC,QC,Saint-Charles-de-Mandeville,0,,,,,,"SB6, SB6",0,2020-03-29T14:09:39+00:00
40002,CA-0356,closed,Saint-Léonard (Cyr) Airport,47.180555,-67.890272,,NA,Canada,CA,New Brunswick,CA-NB,NB,Saint-Léonard,0,,,,,,,0,2022-11-01T13:41:16+00:00
39682,CA-0036,closed,Bay d'Espoir Airport,47.958261,-55.854492,718,NA,Canada,CA,Newfoundland and Labrador,CA-NL,NL,Saint-Veronica's,0,,,,,https://en.wikipedia.org/wiki/Bay_d%27Espoir_Aerodrome,"CX4, CX4",0,2017-10-07T17:29:02+00:00
